theta_rad,e,delta_CT
0.183259571459405,-0.00675,0.000773960067995277
0.185441233024398,-0.00675,0.000772580515138026
0.18762289458939,-0.00675,0.000771191133899195
0.189804556154383,-0.00675,0.000769451859346947
0.191986217719376,-0.00675,0.000767117073436737
0.10471975511966,-0.0065,0.00082033921501687
0.106901416684653,-0.0065,0.00081850157526024
0.109083078249646,-0.0065,0.000816428624504934
0.111264739814638,-0.0065,0.000814077499984458
0.113446401379631,-0.0065,0.000811626303721109
0.115628062944624,-0.0065,0.000809121429196335
0.117809724509617,-0.0065,0.00080655927585569
0.11999138607461,-0.0065,0.000803939889398853
0.122173047639603,-0.0065,0.000801260020860554
0.124354709204596,-0.0065,0.000798540370916271
0.126536370769589,-0.0065,0.000795783365458337
0.128718032334582,-0.0065,0.000792985219858463
0.130899693899575,-0.0065,0.000790118527467372
0.133081355464568,-0.0065,0.000787143571068421
0.135263017029561,-0.0065,0.000784029520365519
0.137444678594553,-0.0065,0.000780985553969967
0.139626340159546,-0.0065,0.000778128591254063
0.141808001724539,-0.0065,0.000775468803893724
0.143989663289532,-0.0065,0.000772940864581293
0.146171324854525,-0.0065,0.000770544793409937
0.148352986419518,-0.0065,0.000768408222764111
0.150534647984511,-0.0065,0.000766598783906175
0.152716309549504,-0.0065,0.000765159395648704
