origin_s,horizon_s,target_s,input_shift_s,forcing_lower_g,forcing_upper_g,MSE_difference_lower_g2,MSE_difference_upper_g2
19.160269599633608,2.0,21.23722580336453,-0.03,-0.06261122822314404,-0.054956836635920436,-0.004514923953729432,-0.001304314602862457
19.160269599633608,2.0,21.23722580336453,0.0,-0.062149406115372126,-0.05351071456083541,-0.004510331308579169,-0.0013226940468880157
19.160269599633608,2.0,21.23722580336453,0.03,-0.061630998739058925,-0.05200490178382226,-0.0045046677862674855,-0.0013428172945850825
19.160269599633608,5.0,24.17250548564164,-0.03,-0.037364548089061866,-0.028350535304827958,-0.0020392582318155485,-0.0005171438471534538
19.160269599633608,5.0,24.17250548564164,0.0,-0.03902747861571448,-0.029779415249947958,-0.002065051371949672,-0.00048076099779040813
19.160269599633608,5.0,24.17250548564164,0.03,-0.040723124522437655,-0.031114106590259052,-0.0020856569926450256,-0.000437967420264559
19.2520387446938,0.5,19.79855220075056,-0.03,-0.012079121665019635,-0.006521533329633802,-0.00011641231538869543,0.0002333621971963796
19.2520387446938,0.5,19.79855220075056,0.0,-0.011680256905532795,-0.006320884468533323,-0.00011641231538869543,0.00022092136199694165
19.2520387446938,0.5,19.79855220075056,0.03,-0.011516821810872775,-0.006061233706336301,-0.00011641231538869543,0.00021591562121113712
19.2520387446938,2.0,21.325201140193187,-0.03,-0.0629554561875344,-0.05670428750890884,-0.005482192987704648,-0.003396558155262191
19.2520387446938,2.0,21.325201140193187,0.0,-0.06291841019710667,-0.05621666111993878,-0.005481313943308138,-0.0033968177895076306
19.2520387446938,2.0,21.325201140193187,0.03,-0.06288124732782155,-0.055727496286064854,-0.005480429367741885,-0.0033952391717477193
19.2520387446938,5.0,24.26724815607249,-0.03,-0.033199711261961196,-0.026506735808262245,-0.0018089896875320116,-0.0004705674332601856
19.2520387446938,5.0,24.26724815607249,0.0,-0.034386136697251005,-0.027082990414065714,-0.0018316523701920758,-0.0004503725638765175
19.2520387446938,5.0,24.26724815607249,0.03,-0.035766619908823356,-0.02767215030767274,-0.0018544783021581892,-0.00042333094468800764
19.344730707972467,0.5,19.88909092151944,-0.03,-0.013748347934717783,-0.006210403817315031,-0.00020648842573699007,0.000172834141891693
19.344730707972467,0.5,19.88909092151944,0.0,-0.01292131926702499,-0.006614346870429319,-0.00020505618168855774,0.00015175891266333197
19.344730707972467,0.5,19.88909092151944,0.03,-0.012476639373787356,-0.006717915984002936,-0.00020372058407969087,0.00014099260715232887
19.344730707972467,2.0,21.41563732560445,-0.03,-0.06271841303762057,-0.05621498554524969,-0.005827719303677807,-0.0026117160888907438
19.344730707972467,2.0,21.41563732560445,0.0,-0.06287370976536476,-0.056761632150282,-0.005832147881470628,-0.0026085309844553644
19.344730707972467,2.0,21.41563732560445,0.03,-0.06297861804806892,-0.05695204518349452,-0.005835112240477779,-0.002606352039162303
19.344730707972467,5.0,24.361478149715296,-0.03,-0.03168347084580613,-0.025388333245648785,-0.001293617405456487,-0.0005294079454974378
19.344730707972467,5.0,24.361478149715296,0.0,-0.03212102366588378,-0.02601242096680448,-0.001296156807403605,-0.0005232765662419071
19.344730707972467,5.0,24.361478149715296,0.03,-0.03263922233209912,-0.026341311274419667,-0.0012986689801979796,-0.0005155198365219281
19.43578210552939,0.5,19.979937248361143,-0.03,-0.016021926496853432,-0.005526738816805097,-0.0003790779723321498,0.0002638993705516978
19.43578210552939,0.5,19.979937248361143,0.0,-0.01528847977327566,-0.005394953002957923,-0.0003736099035563079,0.0002405994470200412
19.43578210552939,0.5,19.979937248361143,0.03,-0.014594617720767308,-0.005790845911720726,-0.0003674465951661995,0.00021954739327497647
19.43578210552939,2.0,21.50894450102878,-0.03,-0.06142093569921887,-0.054013553671348136,-0.005754008258748518,-0.002477688342807806
19.43578210552939,2.0,21.50894450102878,0.0,-0.0621109520770871,-0.054766522653375185,-0.005773519956954255,-0.0024634661917476907
19.43578210552939,2.0,21.50894450102878,0.03,-0.06253289337177693,-0.05552347398254126,-0.0057849820743454084,-0.0024543002421963177
