origin_s,requested_horizon_s,target_s,initial_g,target_g,source_known,prefix_known,hold,static_increment,unknown_command_hold
20.434373953284897,0.5,20.9712490857264,-0.0168356221503716,-0.0428686658782837,-0.035774764831201,-0.04015326271703039,-0.0168356221503716,-0.03714364081807084,-0.015998045545464978
20.434373953284897,2.0,22.520865945273464,-0.0168356221503716,-0.0543731330020302,-0.04662782585544133,-0.0547095870907346,-0.0168356221503716,-0.05586422028776188,-0.013595743844034216
20.434373953284897,5.0,25.46814226439084,-0.0168356221503716,-0.0096622485320354,-0.00828035835535849,-0.009716067785928515,-0.0168356221503716,-0.027143006925002253,-0.009977103099646795
20.523374643689635,0.5,21.058404139694176,-0.0222207791320041,-0.0522896145354123,-0.04420083650483968,-0.049334935064505564,-0.0222207791320041,-0.04598832882409598,-0.021006874703058162
20.523374643689635,2.0,22.612737625691267,-0.0222207791320041,-0.0534803918217798,-0.04945259273649019,-0.057325495804090604,-0.0222207791320041,-0.05981790090114519,-0.01784359704540301
20.523374643689635,5.0,25.56134690445756,-0.0222207791320041,-0.0058547689194825,-0.009865353037684786,-0.011084672888762241,-0.0222207791320041,-0.030403115499481423,-0.013092515887643595
20.61545139482265,0.5,21.1483276483174,-0.0208796166544764,-0.0556568756792967,-0.04556809687708638,-0.051266904832253955,-0.0208796166544764,-0.04738252366334164,-0.01974344222104379
20.61545139482265,2.0,22.70655747790364,-0.0208796166544764,-0.0483276483173948,-0.04592595715272977,-0.05323153143482998,-0.0208796166544764,-0.0558700477336695,-0.016763556339899035
20.61545139482265,5.0,25.65229576665687,-0.0208796166544764,-0.0069799235769802,-0.006604423829161529,-0.007138803821460739,-0.0208796166544764,-0.0255886020515196,-0.012303758002141134
20.704759691300215,0.5,21.23722580336453,-0.0255921416901929,-0.061266243309568,-0.050828234865541125,-0.05673293834819865,-0.0255921416901929,-0.0529624570950363,-0.024200575100614078
20.704759691300215,2.0,22.70655747790364,-0.0255921416901929,-0.0483276483173948,-0.047196249749729885,-0.05392312256337939,-0.0255921416901929,-0.05722744926329707,-0.020740671338542422
20.704759691300215,5.0,25.74273195206814,-0.0255921416901929,-0.0092261314776713,-0.006163366923211714,-0.006019086926251447,-0.0255921416901929,-0.025637689922255246,-0.015078927686882456
20.794273058493005,0.5,21.325201140193187,-0.0298562454286321,-0.0688935067775873,-0.053367454317916736,-0.058980591063659826,-0.0298562454286321,-0.05575253577814414,-0.028237378993278474
20.794273058493005,2.0,22.798429158321436,-0.0298562454286321,-0.0474349071371444,-0.046815592067845,-0.052742944798391866,-0.0298562454286321,-0.057136020125971555,-0.024190443405302887
20.794273058493005,5.0,25.834603632485937,-0.0298562454286321,-0.0083333902974209,-0.005222208007688994,-0.004303505691699499,-0.0298562454286321,-0.02469913765043719,-0.017586988428110316
20.88399149640101,0.5,21.41563732560445,-0.0336719278697938,-0.0711397146782784,-0.05336830384903524,-0.0582313392001455,-0.0336719278697938,-0.055921473012472564,-0.03184376741326881
20.88399149640101,2.0,22.889378020520752,-0.0336719278697938,-0.0485600617946422,-0.045622425692785906,-0.05062188871893655,-0.0336719278697938,-0.05594155069526895,-0.027278501586657004
20.88399149640101,5.0,25.927090525049397,-0.0336719278697938,-0.0060953852253384,-0.004182340262147845,-0.002470944374981344,-0.0336719278697938,-0.02309495041964262,-0.0198288726724353
20.9712490857264,0.5,21.50894450102878,-0.0428686658782837,-0.0671080244170865,-0.058213257089264114,-0.06231091359480518,-0.0428686658782837,-0.06123977559473002,-0.04051544021551256
20.9712490857264,2.0,22.98176237772659,-0.0428686658782837,-0.0465462673711987,-0.04927107762260148,-0.05355497217086978,-0.0428686658782837,-0.06066485970152631,-0.03471032747030688
20.9712490857264,5.0,26.01896220546719,-0.0428686658782837,-0.0052026440450883,-0.00614211028765475,-0.003804896473073225,-0.0428686658782837,-0.02684245971331875,-0.025232460542742287
21.058404139694176,0.5,21.599995898585703,-0.0522896145354123,-0.0680089684259455,-0.06264989798063711,-0.06584395807872517,-0.0522896145354123,-0.06610264197271311,-0.0493990227603945
21.058404139694176,2.0,23.074146734932437,-0.0522896145354123,-0.0445324729477549,-0.05292763025638317,-0.056455832561178775,-0.0522896145354123,-0.06536080670194792,-0.04231513417606262
21.058404139694176,5.0,26.11114149195781,-0.0522896145354123,-0.0036372709189218,-0.007442469298652742,-0.004307021281619361,-0.0522896145354123,-0.029887533334675087,-0.030761390687297094
21.1483276483174,0.5,21.69155997293067,-0.0556568756792967,-0.0677888591916113,-0.06092385572191372,-0.06307404086070258,-0.0556568756792967,-0.06439493243202943,-0.052571083655634475
21.1483276483174,2.0,23.164582920343705,-0.0556568756792967,-0.0467786808484458,-0.051461604730492466,-0.054055820811128114,-0.0556568756792967,-0.06365315925852016,-0.045037650544457235
